,,,,,,,,,,
"Wollaston Beach, Quincy: Bacterial Water Quality 2022",,,,,,,,,,
,,,,,,,,,,
,2022-08-05 00:00:00,0.08,,6,,<2,,8,,37
,2022-08-06 00:00:00,0,,63,,31,,52,,121
,2022-08-07 00:00:00,0.03,,30,,10,,<10,,<10
,2022-08-08 00:00:00,T,,20,,<10,,10,,20
,2022-08-09 00:00:00,0.14,,10,,31,,10,,10
,2022-08-10 00:00:00,T,,185,,240,,179,,318
,2022-08-11 00:00:00,T,,68,,57,,117,,83
,2022-08-12 00:00:00,0,,43,,28,,33,,52
,2022-08-13 00:00:00,0,,211,,269,,225,,275
,2022-08-14 00:00:00,0,,<10,,10,,10,,10
,2022-08-15 00:00:00,0,,10,,10,,10,,<10
,2022-08-16 00:00:00,0,,63,,794,,110,,85
,2022-08-17 00:00:00,0.01,,95,,20,,262,,201
,2022-08-18 00:00:00,0,,4,,27,,32,,33
,2022-08-19 00:00:00,0,,14,,27,,32,,7
,2022-08-20 00:00:00,0,,30,,31,,<10,,<10
,2022-08-21 00:00:00,0,,10,,31,,10,,31
,2022-08-22 00:00:00,0.44,,<10,,10,,10,,<10
,2022-08-23 00:00:00,0.02,,633,,393,,345,,332
,2022-08-24 00:00:00,0,,10,,41,,20,,31
,2022-08-25 00:00:00,0,,40,,13,,40,,78
,2022-08-26 00:00:00,0.41,,4,,6,,2,,6
,2022-08-27 00:00:00,0,,4884,,488,,4884,,480
,2022-08-28 00:00:00,0,,52,,63,,52,,20
,2022-08-29 00:00:00,0,,52,,20,,20,,31
,2022-08-30 00:00:00,0,,63,,<10,,41,,52
,2022-08-31 00:00:00,0.33,,933,,573,,171,,173
,2022-09-01 00:00:00,0,,17,,29,,12,,33
,2022-09-02 00:00:00,0,,2,,5,,24,,12
,2022-09-03 00:00:00,0,,<10,,10,,<10,,<10
,2022-09-04 00:00:00,0,,<10,,<10,,<10,,20
