filename,predicted_delimiter,predicted_quotechar,predicted_escapechar,prediction_time
532b3b7ca7b1cb462f1df75aad5aa1f7.csv,",",,,0.01330758
533776559ba2f2620b85cdd8b93edbdd.csv,",",,,0.041003665
53d8e1f6f729a2ce0902780bea87c1df.csv,",",,,0.016179013
541423788fa872a167e9ab3f401efeec.csv,",",,,0.010595397999999999
546a0a8dfef0a48097e9e34d1ff679dd.csv,",",,,0.06705045200000001
549913ae96e498f4b91784178811285e.csv,_,,,0.0034499249999999995
55030f70223e7212893c572158e6add0.csv,",",,,0.004825121999999994
55a5ad01a9cf0df4999fc96a840a23a3.csv, ,"""",,0.002312419999999999
55c05e1d736933ff6096ef647e65ab31.csv,",",,,0.06717411200000001
55ec80fc2f264165ed1f3b18ee488c0c.csv,",",,,0.0032982550000000034
575fb20e41ab2c6b8478a629fbe3c1ef.csv,",","""",,0.019183786
57acfe07540271936e53cc9dc83ee71a.csv, ,,@,1.3996417399999999
5854d80596c824c8cbdfdfc05a030f11.csv,;,,,1.5371377099999999
587d62098c982a80942dc972c887ae1e.csv, ,,,0.0016381869999999993
58fb7c7f194afc96abbb62c713089b05.csv,",",,,0.352596258
5913e3a7dc64176c9f727444cb83751a.csv,",",,,0.0042602099999999934
5adeca820a3616826f57f89918f396ef.csv,",","""",,2.7615298380000004
5b1f322f50bef620b1768c1f5817f7b0.csv,",",,,0.41786034099999997
5b95d023efc9d8eeeb66289afa168333.csv,,"""",,0.058298813
5bfba0527bc4f3e74129fc86afec30a5.csv,",",,,0.005316594000000001
5d1b7ec552ef8383cda2fe834d1b1687.csv,;,"""",,0.54200482
5dbd20405bc2f711b11906d32671a4bf.csv,&,,,0.0045688099999999995
5df6a709ebab4d1f744ae05633757cdb.csv,",",,,0.610866991
5e830d79539d66020eea5d4907cf866e.csv,",",,,0.0031470539999999964
5e8748e16348a3ad9cfec3b723aa11ca.csv,,,,0.22811788700000002
5eb54eb97773bdfbc351c3e30a56d38f.csv,",","""",,0.008680789000000001
5ec8f2262eff6f1f2c01e83bccbd3be7.csv, ,"""",,0.007065952
5f2170363117ff7d01fd73c2f2aa23ae.csv,",","""",,0.002522001000000003
5fdf5efc6e2359182ce567ec29035f0d.csv,",",,,0.10162421799999999
60fff744f88feb26ae93f0fc826d51b4.csv,@,,,0.0025878319999999982
618e1dba64139d061ac6d6ad4468d71b.csv,",",,,0.0011955049999999995
6208e24abb40f6dcecc310d58ecd7a99.csv,;,,,0.072046744
6326cc5a8cc67283e77ee50bf2d63612.csv,,,,1.099832392
6367b9c5338b9a035a221cfffd928e92.csv,>,,,0.003461056000000004
63cec60ce5d948115f871e1bca44c049.csv,",",,,0.27066771900000003
67656f6290e65c9b94c71c686ae1776a.csv,,,,0.00012231099999999995
6790fbb9c64d75def0ecbaf4d960671f.csv,",","""",,0.0006753330000000002
67992707eaa3f2c77a9b39ba5b0bc3b8.csv, ,,@,55.637385691
69de6a12bb097d6743d0a11a0ab4ebdb.csv,	,,,0.005112783000000003
6b2bc1f02fdbf06fed57d6459649aa90.csv,",","""",,0.08310805399999999
6b859cdfacec1e19e1ccd9a3a95c00cb.csv,",",,,1.25258725
6bf291a2254988edf944dd0e8da6b63f.csv,_,,,0.010893309000000004
6bfa1ac69cea7523458e8adbd328231c.csv,,,,0.00038978199999999824
6c348e7c94e9f2f3b79cae4b7d459587.csv,+,,,0.004347769000000001
6c912990d311afcead6741a3cca5b614.csv,",","""",,1.3045308530000002
6cce000fd6e65eb5ef37635bfea7d8b7.csv,",",,,0.102759163
6e39a7bd0a664b2239e771f0084bd784.csv, ,,,0.0029426230000000053
6ec9c3d39438944aba0699b767b3a087.csv,",","""",,0.44574586699999996
6f1f28cb5d6ae48a8aaaacafd28fe66d.csv,[UNK],[UNK],[UNK],0.0018310679999999982
6f25ab2efa8e52659525955d8d50b5a1.csv,",","""",,0.270056056
6fe10b4fb8bc62ff4c0e1364bf48ccf8.csv,,,,0.0003517720000000002
7044d944ff52597d8b2e31d87d9424a5.csv,",",,,0.12664150000000002
70e390fb5b8c80ecc96a3135f3273375.csv,",","""",,0.011658363000000005
71128d0535f15eeb427e128e34d7b2f6.csv,",",,,2.296436677
71e7e572a2cb546b2a00f02a3064cabe.csv, ,,,0.007090091999999999
72d83e8d242dca63851b0e86f96f2e32.csv,",",,,14.21763589
72fadb903e824832a1b9c79dceb99cd0.csv,;,,,0.05390998300000001
73b68473221f97c507469f6eadc13dcd.csv,,,,0.052758058
7480b6fd3f6ec3f5357e360b9430aebd.csv,",",',,0.004693700999999995
74e435d9c819026919959f0de66df226.csv,",","""",,0.17989195
757374a63cc1633addaf278e26da692b.csv,",",,,0.004133208999999999
764f269a80b5ce851bea9ea88a08f777.csv,",",,,0.07460322600000001
782c00cae335c28941d4fa0624db80c9.csv,_,,,0.04778789500000001
79286d83ca90ad0d8e2b17e38456e802.csv,",","""",,0.0032391150000000007
7ae19ba1075239a7838fd3f8624e96f1.csv, ,,/,1.696785368
7c0a135510e6fbdb5f88f4625e2c8d67.csv,",","""",,0.01363941099999999
7cf6b191f2f116e509d150d8681a9521.csv, ,,,0.014992688000000004
7d213d5e011f1f6c2db6d8b76646624e.csv,",","""",,0.015834092000000008
7de93ce05f3cf5400263961cacf8175b.csv,",",,,0.80636035
7eac884dce9628e4a003f3b33b66e624.csv,",",,,0.05029618599999999
7edfd2dbab3b6a7913f3f4adec5ed8a5.csv,",",,,0.039136717
7f4dc48a557be7be2576afac43a25340.csv,",","""",,0.008557818999999994
7f9d71d21ca53cb4a878ef55c27478a9.csv,",",,,0.00651119
81418eaf16ba2ac1e6e477774abf4b13.csv,",","""",,0.797944522
816ff6c73afc9a47bce7fe1b21c53928.csv, ,"""",,0.006707290999999976
8259b09e53c4c40fdfed97cb5a99ee21.csv,,,,0.0005206620000000051
826519f001438ca2b5b1137ad4e81b62.csv,:,,,0.070510507
82c720b7091979e27a4de867d0a557d7.csv,,,,0.011732273000000015
82f136a9cf1d15d5cb4b24fb65dd46bf.csv,",",,,0.01617279299999999
8344e5fc7ca2871688a82e6e93f2a42b.csv,",",,,0.014004273000000012
84e0e8fa769313739edfa997bc5a5582.csv,#,,,0.0016595579999999915
854532a6f5f9d7b7ac8d91760f20a3c6.csv,",","""",,0.091876024
87902380fdf7e26622468bd588c2bf8c.csv,",","""",,0.002616521999999996
890ff6b2aa070e9340368a16d57dab44.csv,",",,,0.0015637970000000057
89704b757af5006db23ab7945d2cafee.csv,",","""",,0.03371081200000001
89c2d64f40fcffcd53eff734355c8293.csv,,,,0.0010943650000000138
8a33c75b24ced99e7830b587ce149489.csv,",",,,0.015898260999999997
8d8ed3aec65d8594aeb1efa0471daac6.csv,",",,,0.0035005060000000143
907fbee3b708b0c89a45fcb8ba2ebc6f.csv, ,"""",,0.261768649
91df1e3681e51cd984c9f53b37232c08.csv,|,,,0.047153733
922d75b02da0d98e2ccdd85ec365a47e.csv,",","""",,0.003027332999999993
924599c77f339d21942d261422922fb4.csv,",",,,0.23238904600000002
92f7a36c3681e9823d7537cfbf8827c2.csv,",","""",,0.0017170180000000146
94711673323da241da3639ecf4736230.csv, ,,/,2.025666639
96938b13b63f77847d0627afe88cc330.csv,,"""",,0.03618590299999999
97501bd3a53a5cc72e8e0b57c04cf85d.csv,",",,,0.070477927
97e2213f490fe873f71325c1dd4cb9d5.csv,:,,,0.07114622100000001
98188ac97171ffd9ee329f0532e13a8a.csv,",","""",\,0.223742888
98d3030b01f6ae7bf8a016432eb9bb2d.csv,",",,,0.9217557600000001
9ad7149dbb6bd68ca0c21c8532ccd1d3.csv,#,"""",,0.04924646199999999
9ad74b9e90889f53e3710cbe43b83b0d.csv,",",,,0.12377130700000002
9c0e3ae242394b52473ef0f44c8af036.csv,",","""",,0.09541742900000003
9c8e1b53c3d8d1ab1acfc26540869b1b.csv,;,"""",,0.26041939199999997
9ca9dab48b7725ad2a6901335e09e184.csv,",",,,0.204917992
9d025eb9ad4c850fb2d9c53a66390ccf.csv,",",,,0.9961482639999999
9dda17405efc7f39e7ac54bc593ef866.csv,",",,,0.33130856100000006
9e52c53c4adc45c0fb1cc509ca1ae4bc.csv,",",,,0.006492648999999989
9f01b3ff59ed358e96c8d7251504a485.csv,",",,,0.03313078
9f7cc4d2db56da61138141bab81722e1.csv,",",,,0.0006089930000000021
Copy of Social Worker agency spend 2015-16 data mill.csv,",","""",,0.0041076290000000015
D16-142 X_0 NiFe2O4_1.csv,",","""",,0.20113194600000003
D16-144 X_0.4 Ni 0.6 Zn 0.4 Fe2 O4_1.csv,",","""",,0.20153572700000003
D16-145 X_0.6 Ni 0.4 Zn 0.6 Fe2 O4.csv,",","""",,0.28485152199999997
D16-147 X_1.0 ZnFe2 O4.csv,",","""",,0.20329733500000002
GPC_DCLG_July_2013_for_publication.csv,",","""",,0.053136739000000016
GPC_transparency_data_dec_2012.csv,",","""",,1.091917736
GPC_transparencydata_October2013.csv,",","""",,1.1169442379999999
London_Brownfiled_Register.csv,",","""",,5.038589321
N_181113nR.csv,",",,,0.16986759499999998
N_LA05_0R0_0R2a.csv,",",,,0.178569294
N_LA05_0R2_0R5a.csv,",",,,0.17878447400000003
N_LA05_0R2_0R5b.csv,",",,,0.284236199
N_LA05_0R5_1Rb.csv,",",,,0.28926142200000005
N_LA05_1R_2Ra.csv,",",,,0.281591657
N_LA05_1R_2Rb.csv,",",,,0.20535110499999998
N_LA08_0R0_0R2a.csv,",",,,0.254632126
N_LA08_0R0_0R2b.csv,",",,,0.20645331900000002
N_LA08_0R2_0R5a.csv,",",,,0.199313907
N_LA08_0R2_0R5b.csv,",",,,0.18022799099999998
N_LA08_0R5_1Rb.csv,",",,,0.27432233500000003
N_LA08_1R_2Ra.csv,",",,,0.18379493700000005
N_LA08_1R_2Rb.csv,",",,,0.181870029
N_LA08_2R_4Ra.csv,",",,,0.18409138800000002
N_LA08_2R_4Rb.csv,",",,,0.18368156699999993
N_LA14_0R0_0R2a.csv,",",,,0.29690712599999997
N_LA14_0R0_0R2b.csv,",",,,0.18410599899999996
N_LA14_0R2_0R5a.csv,",",,,0.18435845
N_LA14_0R2_0R5b.csv,",",,,0.18372502700000004
N_LA14_0R5_1Ra.csv,",",,,0.18360387700000003
N_LA14_0R5_1Rb.csv,",",,,0.18563162499999997
N_LA14_1R_2Ra.csv,",",,,0.18376693700000002
N_LA14_2R_4Ra.csv,",",,,0.186323279
N_LA14_2R_4Rb.csv,",",,,0.23221542499999998
PLA_3%Talc-1hz.csv,",",,,0.08405113900000005
Specimen_DadosEmBruto_1.csv,;,"""",,0.48866294
Specimen_DadosEmBruto_10.csv,;,"""",,0.5308336189999999
Specimen_DadosEmBruto_6.csv,;,"""",,0.49660788499999997
Specimen_DadosEmBruto_7.csv,;,"""",,0.453666232
Specimen_DadosEmBruto_9.csv,;,"""",,0.734646748
TC-KOH-1000C-4mg-KOH LSV-1600.csv,",",,,0.08764140499999995
TC-KOH-800C-4mg-KOH RRDE-1600-01.csv,",",,,0.11573536100000004
a188fdeac54ca9282d28d813e3cdd5c6.csv,",","""",,0.0025096519999999733
a27159c94e2448e33e771b21cb3de299.csv,",",,,0.15308705899999997
a2e2e745df43bc3fa9a5bbf30070fe5c.csv,",",,,0.05304950900000005
a2ede1e93632314c2b7f4f0f89cf5a4d.csv,",","""",,0.12191707899999993
a33fe7be8b6e2755cbe5acd3a2517b5d.csv,",",,,0.047515712999999904
a3bf66c7894490efd42649063d9db17a.csv,",",',,0.0048238909999999136
a6ccf7aa7958dce6bfce0f0a3ebd948f.csv,",","""",,0.0011468749999999917
a7546fcd05c152e92d17a8992ecf3029.csv, ,"""",,0.286079038
aa2a0c06203781dba15abc2a2b222852.csv,",",,,0.10221078000000006
aa2fe909c730e5282c0b3d1b1fedcf18.csv,",",,,0.12566549500000002
aa2ff679dfe00ac56fa088a1df3c9dfc.csv, ,,,0.010523386999999995
aa5b07ecc8b1375e085b17ae6a76ebad.csv,",",`,,0.001351837000000078
aac3cf2c02ecbd8742eb6786a5b48242.csv,,,,0.0005010619999999966
ac0d153214a44ecc9a3498133c3715e1.csv,",","""",,0.008693068999999998
ad8602acb7f1417aba5c3da916c3211a.csv,",","""",,0.05042627700000002
adccb460f62695dc22be087200f39d9c.csv,",","""",,0.054763677000000066
ae69a08e0b82dbd5386b97fa05c78252.csv,:,,,0.00464171999999996
ae944208f1195083f47169c2da14d896.csv,",","""",,0.5730461889999999
af262cc8bfe0117d94a86be9d7cbe0da.csv,",",,,0.10634629900000003
af501d524d6b00b234227cc5fe6963bc.csv,",",,,0.002015670000000025
agency-staff-costs-schools-2020-21-quarter-3.csv,",","""",,0.021999598999999925
b03f4bf1f9f90b108e84aa6397a045ea.csv,,,,0.0001226699999999914
b06537a229991abcc9dc8273fbe3d12d.csv,",",,,0.010994129000000075
b0a0a3226b961ddb64d804cf6516a80a.csv,",","""",,0.871398722
b12588bd37ed3005583557ada0478f03.csv,",","""",,4.81645602
b142ad5ab3d82232bed8b9fc57a3be96.csv, ,,,0.06048333299999997
b1514f87606f0c6a02ad86dcd5d51118.csv,",",,,0.004537169999999979
b3e8c80e176113ea7bc5d300f70e4a6e.csv,",",,,0.001998308999999976
b3fb59ef5d07246c1a0f7765daa80a24.csv,#,"""",,0.004533259999999983
b44cdcd61d2c55d3f0117eaebcec56f2.csv,",",,,0.030350255999999964
b51c2c9fe719977f2fb18791be1de0ef.csv,",","""",,0.036041851999999985
b7bd35e43908f9c31c8d846cc9ae7c92.csv,",",,,0.015017338000000047
b7f51375841285b805b34f3b12b9eb08.csv,-,,,0.017898690999999967
b8533923974190f66bbf59137781a732.csv,:,,,2.182775855
b92cb24845a34c50d83fafdc31f5e475.csv,",","""",,0.15080999899999992
b9f44268494906dd59a46798f20c5f13.csv, ,,,3.175275472
ba99580e38b71ff1a7ad693226837e72.csv,",","""",,0.024203808999999965
bb596a1fb392375f3954c51042056803.csv,;,,,0.8832687260000001
bbdb0af1454d313acf57651489998731.csv, ,,,0.0010512049999999995
bc1ee97eb0b0c481b803ad6b1e3ec829.csv,	,,,0.13760737999999995
be2a5272e693c352a63bdd81f5359525.csv, ,,,1.9534926129999999
bfbc441888d2051d6a8a5d4f73a17659.csv,#,,,0.7061809400000001
c02633706c63bb0ee63dfc3acd0c950f.csv,",",,,0.015142418000000046
c1a62ebcaafdcfc4377767c1cf94b32b.csv,",",,,0.0009622849999999517
c20884d44f53f95e24cf248d5fa0e3c2.csv, ,,,1.9480905689999999
c24073ec7ae2c235ec172c15c05c362c.csv,",",,,0.2092088820000001
c3498e64bbb2a891fbcda5a67d24daf0.csv,;,',,0.17685070599999997
c36c498bdbe763edf3f507f5492eccc9.csv,",",,,0.11443049499999991
c470c53c053df911cb7b85eac7517e13.csv,",","""",\,2.543884791
c6e27821bbc60d0c0c6f92f9c53f2c42.csv,,,,0.010360286999999913
c7c4b1ccd958ea2d3ecd0d85d011a593.csv, ,,,0.09970366900000005
c8e63a8f690adb37e1b6bdfa8444e6d9.csv,",",,,0.08162334699999996
c996dfd5766e3f7585f1691bd280f9e9.csv, ,,,0.016416994000000074
ca0b7b76074b9dc55d7c458ea3e11e0c.csv,",","""",,0.00811718699999997
cc0b7aebf79c892bfe0b5e9947b4c739.csv,[UNK],[UNK],[UNK],0.004012127999999948
cc18f599e9a6e4c287e91092b56084da.csv,",","""",,0.13914939700000006
cc32bc2308c734f4dad4014621d5c3dc.csv,",",,,0.0014577559999999767
ccff7cd29e755eeedc416b96aba73f2d.csv, ,,,0.08855492799999998
cf8280b93f2f63d6a4934454b2e9f494.csv,;,,,0.006526728999999953
cfa73db81b8aa29a1426d2d9fa66c2bb.csv,",","""",,4.168146342
cfa8bf39f7554956249b71b467041e71.csv, ,,,0.639203237
d0bbe59a6055adfa5d7facdae65b73b4.csv,;,,,0.078460313
d0d9256edc66dafb62f4b4fa1eabefd2.csv,,,,0.00014558099999995022
d123b3a418dec97bb58549acbddd04c6.csv,",",,,0.002783033000000046
d3080ce984cdde1af14a1b9e77607605.csv,",","""",,0.00660137999999999
d351b4f4e209b51c8b10a95c0bd3c469.csv,",","""",,0.03871428499999996
d3990edd607a5dbca409c9b35edf07b2.csv,:,,,1.5094920550000002
d4345ba1ae70d198caba2e6fc302cf62.csv,",",,,0.00955483300000004
d57e07cb3d6e23e4dc04edf4ae5a0d66.csv,;,,,0.03331709000000005
d6ff8682dbd268565c2be06c686b4501.csv,-,,,0.027720474999999967
d71ecbd2a48365c0966c501fc41ff4d4.csv,	,,,0.011998183999999967
d8af11daf23c408181710fd69b585c60.csv,",",,,0.01394217200000003
dd2d8549f294e24cf60e1515352213a4.csv,;,"""",,0.000835884000000009
dd_Wickenburg_nobmp_1723.csv,;,,,0.8662210589999999
dd_Wickenburg_nobmp_2473.csv,;,,,0.9896546650000001
dd_Wickenburg_nobmp_2572.csv,;,,,0.319061437
dd_Wickenburg_nobmp_2613.csv,;,,,0.36689182100000006
dd_Wickenburg_nobmp_2709.csv,;,,,0.8924764370000001
dd_Wickenburg_nobmp_4.csv,;,,,0.484897193
dd_Wickenburg_nobmp_623.csv,;,,,0.8311207009999999
de5ba446fc30714f32653ec4aa649d78.csv,",",,,0.0017754479999999573
delgpa12015027.csv,",",,,0.0036339159999999593
df6ae17233e7c0699f6043a5b50e83b4.csv,",","""",,0.0033313950000000148
dig1deldig1alphadose.csv,",",,,0.03041335700000003
download (1).csv,",","""",,0.014220584000000036
download (10).csv,",","""",,0.032466086000000005
download (11).csv,",","""",,0.05899073599999993
download (12).csv,",","""",,0.047716655
download (13).csv,",","""",,0.036220982999999984
download (14).csv,",","""",,0.019215925999999994
download (15).csv,",","""",,0.025241643999999952
download (16).csv,",","""",,0.019762828999999926
download (18).csv,",","""",,0.04897218999999997
download (19).csv,",","""",,0.03362443199999998
download (2).csv,",","""",,0.01710871699999994
download (3).csv,",","""",,0.01383663199999996
download (4).csv,",","""",,0.017794540000000025
download (5).csv,",","""",,0.026765469999999958
download (6).csv,",","""",,0.019189926000000024
download (7).csv,",","""",,0.026878771000000024
download (9).csv,",","""",,0.018980054999999996
download.csv,",","""",,0.043862847000000094
dsst20607.csv,",",,,0.03062257800000001
e1e0c883a182838c96ef214afacbb2fa.csv,",",,,0.059521278000000066
e38efc20ff2abaa3c7efbc2a53f659d7.csv,",","""",,0.0066392100000000065
e39e7cc6505421006bf4f2840e4950e0.csv,#,,,0.032515976
e3fe74052eb8d0dd6838cf1e83d86d01.csv,",","""",,0.0029651039999999407
e44ae0f3857c5765cb5ccb7e3f4069a9.csv,%,,,0.0015850069999999716
e58f23a71a024e8347e9ba33053b645a.csv,-,,,0.008901720000000002
e647665a0cc1923ba518f15508e5a8ac.csv,",",,,0.04666899999999996
e6c55c4e26b8162c8d504be61aef90b4.csv,;,,,0.0043830189999999325
e7babfa13c8083fa9a5b2b0cf045e608.csv,-,,,1.326047049
e94fe5d805eb719fd2a8383850656364.csv, ,,,0.0011712949999999056
e994c00ed9416096aa1413f514226533.csv,,,,0.007900615000000055
ea303c085181f197b2f697dd89646213.csv,",",,,0.0029774529999999633
ead5589fe2d6c0c7e5c6416e29e40b65.csv,",",,,0.004892542
ed26cf875efaa4a167588c0f2f56baa4.csv,",",,,0.002058120000000052
ed26ee2d54169c1d93a888e92233bfbe.csv,",",,,0.0007445139999999739
eeb0f8d35a288806d3aa8aebc04abd9e.csv,",",,,0.11841832299999999
f12f90d5eb97bc81b2d9865e87e0e4b4.csv,;,,,0.0012508260000000382
f14cf212231e6491c23c4c01cdb82e18.csv,",",,,0.09154843200000007
f1ec348bf4f6e7ab582486a2836672a7.csv, ,"""",,1.998431306
f24a64a8c5a7e47b3098367ba4912ac0.csv,&,,,0.03492669699999995
f2b9448cb1b9f1c54b61c90dabfecb3a.csv,",",,,0.10417514900000002
f2e5bc8c0cc4801ef4d2a48d28101ab3.csv,",",,,0.04580702599999997
f367143f1ae3d756ed4c6b6221c9cc7a.csv,	,,,0.001502957000000027
f377b1864a5fd4ab17775f4a66ebaf7f.csv,-,,,0.008477108999999983
f3de0ebf6d74c7e38d18952922f197bf.csv,",","""",,35.323813762
f47c68dc9b61ccdbd4f7c0516065758e.csv, ,,,0.013220870000000051
f559d3d64881efcde574c9156b7d208c.csv,",","""",,1.6898236270000002
f731b2fea047f9342a2f26d6326eeff1.csv,",",,,0.19514965800000006
f781876631bdc33d872bae8de188eb8d.csv,",","""",,0.053727152
f7cdad7d21b837a10eeecee79e4480be.csv,",",,,0.01064974800000007
f7e2c6af75c91169a6fec53cea256dc3.csv, ,,,0.007947174999999973
f9c6192aef7b8a4f0defbc57c7116720.csv,",","""",,0.009189651000000021
fa941011dbf206fee5df11724aabdd72.csv,	,,,0.0032046640000000792
fb19fc8ddbfebc334e7ad19fc6302a93.csv,|,,,0.04962697299999985
fbb7cbc7dbf48721eb4b2f6ee98fc8fd.csv,",","""",,0.01794920099999997
fc25e8f85fc401ab07acc5f869228ccb.csv,;,',,0.006954192000000026
fcaa1ba0dff718764e2d2a47aceb38b0.csv,^,,,0.0492696720000001
fcefffb275f052e259a246d7e7979341.csv,",",,,0.0018146279999999848
fe3564040e860a480ba8657819428f38.csv,",","""",,0.043103284000000075
ffb9350761593462db7627bc94d594fd.csv,",",',\,0.17573732099999995
gpa120150221.csv,",",,,0.002980432999999838
gpc-transparency-data-October-2014.csv,",","""",,1.120107152
