,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
39,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,11,0.63,0.0,0.09,0.18,0.05,0.05,data,data
40,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,12,0.65,0.01,0.09,0.21,0.02,0.02,data,data
41,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,13,0.5,0.03,0.03,0.44,0.0,0.0,data,data
42,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,14,0.62,0.01,0.07,0.1,0.07,0.13,data,data
43,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,15,0.67,0.0,0.07,0.16,0.06,0.04,data,data
44,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,16,0.57,0.0,0.03,0.38,0.01,0.01,data,data
45,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,17,0.7,0.0,0.06,0.19,0.03,0.02,data,data
46,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,18,0.62,0.0,0.03,0.33,0.01,0.01,data,data
47,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,19,0.63,0.0,0.03,0.32,0.01,0.01,data,data
48,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,20,0.65,0.0,0.08,0.17,0.05,0.05,data,data
49,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,21,0.66,0.0,0.06,0.13,0.07,0.08,data,data
50,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,22,0.65,0.0,0.03,0.27,0.02,0.03,data,data
51,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,23,0.73,0.0,0.04,0.1,0.07,0.06,data,data
52,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,24,0.68,0.0,0.06,0.14,0.05,0.07,data,data
53,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,25,0.35,0.01,0.03,0.1,0.02,0.49,data,notes
54,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,26,0.69,0.0,0.06,0.14,0.04,0.07,data,data
55,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,27,0.72,0.0,0.04,0.14,0.03,0.07,data,data
56,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,28,0.7,0.0,0.06,0.13,0.04,0.07,data,data
57,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,29,0.73,0.0,0.04,0.13,0.03,0.07,data,data
58,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,30,0.7,0.0,0.02,0.12,0.06,0.1,data,data
59,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,31,0.7,0.0,0.06,0.13,0.04,0.07,data,data
60,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,32,0.71,0.0,0.02,0.19,0.03,0.05,data,data
61,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,33,0.74,0.0,0.02,0.2,0.01,0.03,data,data
62,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,34,0.7,0.0,0.06,0.13,0.04,0.07,data,data
63,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,35,0.63,0.0,0.05,0.1,0.07,0.15,data,data
64,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,36,0.73,0.0,0.04,0.13,0.03,0.07,data,data
65,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,37,0.7,0.0,0.06,0.13,0.04,0.07,data,data
66,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,38,0.61,0.01,0.0,0.08,0.14,0.16,data,data
67,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,39,0.74,0.0,0.04,0.13,0.04,0.05,data,data
68,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,40,0.73,0.0,0.04,0.13,0.03,0.07,data,data
69,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,41,0.73,0.0,0.02,0.18,0.03,0.04,data,data
70,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,42,0.73,0.0,0.04,0.15,0.03,0.05,data,data
71,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,43,0.7,0.0,0.05,0.13,0.04,0.08,data,data
72,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,44,0.73,0.0,0.03,0.13,0.03,0.08,data,data
73,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,45,0.7,0.0,0.05,0.13,0.04,0.08,data,data
74,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,46,0.66,0.0,0.02,0.11,0.08,0.13,data,data
75,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,47,0.73,0.0,0.03,0.13,0.03,0.08,data,data
76,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,48,0.49,0.02,0.04,0.06,0.1,0.29,data,data
77,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,49,0.67,0.0,0.03,0.27,0.01,0.02,data,data
78,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,50,0.39,0.01,0.02,0.05,0.02,0.51,data,notes
79,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,51,0.71,0.0,0.04,0.15,0.03,0.07,data,data
80,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,52,0.72,0.0,0.05,0.12,0.03,0.08,data,data
81,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,53,0.71,0.0,0.06,0.12,0.02,0.09,data,data
82,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,54,0.74,0.0,0.03,0.12,0.02,0.09,data,data
83,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,55,0.76,0.0,0.01,0.13,0.02,0.08,data,data
84,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,56,0.77,0.0,0.02,0.13,0.02,0.06,data,data
85,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,57,0.74,0.0,0.03,0.12,0.02,0.09,data,data
86,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,58,0.72,0.0,0.05,0.12,0.02,0.09,data,data
87,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,59,0.71,0.0,0.06,0.12,0.02,0.09,data,data
88,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,60,0.72,0.0,0.05,0.14,0.02,0.07,data,data
89,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,61,0.39,0.0,0.03,0.07,0.15,0.36,data,data
90,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,62,0.72,0.0,0.05,0.12,0.02,0.09,data,data
91,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,63,0.74,0.0,0.03,0.12,0.02,0.09,data,data
92,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,64,0.72,0.0,0.02,0.1,0.01,0.15,data,data
93,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,65,0.72,0.0,0.05,0.12,0.02,0.09,data,data
94,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,66,0.68,0.0,0.03,0.26,0.01,0.02,data,data
95,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,67,0.67,0.0,0.03,0.27,0.01,0.02,data,data
96,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,68,0.74,0.0,0.02,0.17,0.01,0.06,data,data
97,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,69,0.73,0.0,0.04,0.11,0.02,0.1,data,data
98,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,70,0.76,0.0,0.01,0.09,0.01,0.13,data,data
99,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,71,0.69,0.0,0.03,0.25,0.01,0.02,data,data
100,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,72,0.69,0.0,0.03,0.25,0.01,0.02,data,data
101,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,73,0.69,0.0,0.02,0.07,0.02,0.2,data,data
102,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,74,0.72,0.0,0.05,0.11,0.02,0.1,data,data
103,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,75,0.72,0.0,0.05,0.11,0.02,0.1,data,data
104,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,76,0.76,0.0,0.03,0.1,0.02,0.09,data,data
105,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,77,0.77,0.0,0.01,0.11,0.01,0.1,data,data
106,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,78,0.73,0.0,0.05,0.1,0.02,0.1,data,data
107,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,79,0.51,0.01,0.0,0.09,0.24,0.15,data,data
108,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,80,0.75,0.0,0.02,0.1,0.02,0.11,data,data
109,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,81,0.76,0.0,0.03,0.1,0.02,0.09,data,data
110,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,82,0.34,0.01,0.02,0.04,0.01,0.58,data,notes
111,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,83,0.59,0.0,0.01,0.06,0.1,0.24,data,data
112,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,84,0.71,0.0,0.05,0.1,0.02,0.12,data,data
113,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,85,0.76,0.0,0.03,0.1,0.02,0.09,data,data
114,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,86,0.72,0.0,0.05,0.1,0.02,0.11,data,data
115,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,87,0.69,0.0,0.02,0.14,0.04,0.11,data,data
116,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,88,0.67,0.0,0.08,0.07,0.03,0.15,data,data
117,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,89,0.7,0.0,0.06,0.1,0.02,0.12,data,data
118,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,90,0.71,0.0,0.06,0.1,0.02,0.11,data,data
119,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,91,0.69,0.0,0.02,0.09,0.02,0.18,data,data
120,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,92,0.76,0.0,0.03,0.1,0.02,0.09,data,data
121,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,93,0.72,0.0,0.05,0.1,0.02,0.11,data,data
122,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,94,0.67,0.0,0.02,0.09,0.04,0.18,data,data
123,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,95,0.76,0.0,0.03,0.1,0.02,0.09,data,data
124,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,96,0.36,0.0,0.05,0.01,0.3,0.28,data,data
125,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,97,0.67,0.0,0.03,0.24,0.01,0.05,data,data
126,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,98,0.69,0.0,0.03,0.23,0.01,0.04,data,data
127,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,99,0.72,0.0,0.05,0.1,0.02,0.11,data,data
128,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,100,0.75,0.0,0.03,0.1,0.02,0.1,data,data
129,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,101,0.76,0.0,0.03,0.1,0.02,0.09,data,data
130,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,102,0.76,0.0,0.03,0.1,0.02,0.09,data,data
131,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,103,0.75,0.0,0.03,0.1,0.02,0.1,data,data
132,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,104,0.74,0.0,0.03,0.11,0.02,0.1,data,data
133,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,105,0.68,0.0,0.01,0.1,0.05,0.16,data,data
134,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,106,0.73,0.0,0.01,0.08,0.02,0.16,data,data
135,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,107,0.73,0.0,0.03,0.11,0.02,0.11,data,data
136,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,108,0.78,0.0,0.01,0.14,0.01,0.06,data,data
137,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,109,0.73,0.0,0.01,0.09,0.01,0.16,data,data
138,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,110,0.66,0.01,0.0,0.08,0.05,0.2,data,data
139,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,111,0.69,0.0,0.06,0.11,0.02,0.12,data,data
140,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,112,0.69,0.0,0.06,0.11,0.02,0.12,data,data
141,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,113,0.64,0.0,0.03,0.09,0.05,0.19,data,data
142,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,114,0.64,0.0,0.09,0.08,0.04,0.15,data,data
143,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,115,0.77,0.0,0.01,0.11,0.01,0.1,data,data
144,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,116,0.68,0.0,0.06,0.11,0.02,0.13,data,data
145,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,117,0.68,0.0,0.06,0.11,0.02,0.13,data,data
146,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,118,0.72,0.0,0.03,0.11,0.02,0.12,data,data
147,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,119,0.63,0.01,0.03,0.09,0.04,0.2,data,data
148,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,120,0.56,0.0,0.02,0.05,0.0,0.37,data,data
149,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,121,0.68,0.0,0.06,0.11,0.02,0.13,data,data
150,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,122,0.66,0.0,0.06,0.11,0.02,0.15,data,data
151,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,123,0.66,0.0,0.07,0.11,0.02,0.14,data,data
152,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,124,0.68,0.0,0.03,0.1,0.03,0.16,data,data
153,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,125,0.6,0.0,0.04,0.09,0.01,0.26,data,data
154,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,126,0.7,0.0,0.03,0.11,0.02,0.14,data,data
155,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,127,0.57,0.02,0.05,0.12,0.03,0.21,data,data
156,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,0,0.19,0.07,0.0,0.72,0.01,0.01,header,header
157,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,1,0.89,0.03,0.01,0.04,0.02,0.01,data,data
158,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,2,0.86,0.0,0.01,0.06,0.06,0.01,data,data
159,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,3,0.77,0.05,0.0,0.13,0.03,0.02,data,data
160,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,4,0.87,0.01,0.0,0.08,0.04,0.0,data,data
161,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,5,0.79,0.07,0.0,0.08,0.05,0.01,data,data
162,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,6,0.67,0.02,0.02,0.26,0.02,0.01,data,data
163,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,7,0.71,0.05,0.0,0.2,0.03,0.01,data,data
164,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,8,0.85,0.01,0.01,0.09,0.04,0.0,data,data
165,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,9,0.99,0.0,0.0,0.0,0.01,0.0,data,data
166,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,10,0.81,0.03,0.01,0.11,0.03,0.01,data,data
167,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,11,0.79,0.02,0.0,0.16,0.02,0.01,data,data
168,1cdc7b6a-8f55-4dd4-bd61-e3fc425b72ab.xls_Metadata - Countries.csv,12,0.97,0.0,0.0,0.02,0.0,0.01,data,data
