,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
32,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
33,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
34,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,34,1.0,0.0,0.0,0.0,0.0,0.0,data,data
35,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,35,1.0,0.0,0.0,0.0,0.0,0.0,data,data
36,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
37,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,37,1.0,0.0,0.0,0.0,0.0,0.0,data,data
38,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
39,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,39,1.0,0.0,0.0,0.0,0.0,0.0,data,data
40,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,40,1.0,0.0,0.0,0.0,0.0,0.0,data,data
41,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
42,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,42,1.0,0.0,0.0,0.0,0.0,0.0,data,data
43,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,43,1.0,0.0,0.0,0.0,0.0,0.0,data,data
44,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,44,1.0,0.0,0.0,0.0,0.0,0.0,data,data
45,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,45,1.0,0.0,0.0,0.0,0.0,0.0,data,data
46,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,46,1.0,0.0,0.0,0.0,0.0,0.0,data,data
47,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,47,1.0,0.0,0.0,0.0,0.0,0.0,data,data
48,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,48,1.0,0.0,0.0,0.0,0.0,0.0,data,data
49,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,49,1.0,0.0,0.0,0.0,0.0,0.0,data,data
50,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,50,1.0,0.0,0.0,0.0,0.0,0.0,data,data
51,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,51,1.0,0.0,0.0,0.0,0.0,0.0,data,data
52,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,52,1.0,0.0,0.0,0.0,0.0,0.0,data,data
53,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,53,1.0,0.0,0.0,0.0,0.0,0.0,data,data
54,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,54,1.0,0.0,0.0,0.0,0.0,0.0,data,data
55,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,55,1.0,0.0,0.0,0.0,0.0,0.0,data,data
56,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,56,1.0,0.0,0.0,0.0,0.0,0.0,data,data
57,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,57,1.0,0.0,0.0,0.0,0.0,0.0,data,data
58,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,58,1.0,0.0,0.0,0.0,0.0,0.0,data,data
59,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,59,1.0,0.0,0.0,0.0,0.0,0.0,data,data
60,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,60,1.0,0.0,0.0,0.0,0.0,0.0,data,data
61,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,61,1.0,0.0,0.0,0.0,0.0,0.0,data,data
62,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,62,1.0,0.0,0.0,0.0,0.0,0.0,data,data
63,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,63,1.0,0.0,0.0,0.0,0.0,0.0,data,data
64,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,64,1.0,0.0,0.0,0.0,0.0,0.0,data,data
65,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,65,1.0,0.0,0.0,0.0,0.0,0.0,data,data
66,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,66,1.0,0.0,0.0,0.0,0.0,0.0,data,data
67,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,67,1.0,0.0,0.0,0.0,0.0,0.0,data,data
68,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,68,1.0,0.0,0.0,0.0,0.0,0.0,data,data
69,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,69,1.0,0.0,0.0,0.0,0.0,0.0,data,data
70,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,70,1.0,0.0,0.0,0.0,0.0,0.0,data,data
71,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,71,1.0,0.0,0.0,0.0,0.0,0.0,data,data
72,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,72,1.0,0.0,0.0,0.0,0.0,0.0,data,data
73,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,73,1.0,0.0,0.0,0.0,0.0,0.0,data,data
74,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,74,1.0,0.0,0.0,0.0,0.0,0.0,data,data
75,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,75,1.0,0.0,0.0,0.0,0.0,0.0,data,data
76,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,76,1.0,0.0,0.0,0.0,0.0,0.0,data,data
77,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,77,1.0,0.0,0.0,0.0,0.0,0.0,data,data
78,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,78,1.0,0.0,0.0,0.0,0.0,0.0,data,data
79,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,79,1.0,0.0,0.0,0.0,0.0,0.0,data,data
80,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,80,1.0,0.0,0.0,0.0,0.0,0.0,data,data
81,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,81,1.0,0.0,0.0,0.0,0.0,0.0,data,data
82,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,82,1.0,0.0,0.0,0.0,0.0,0.0,data,data
83,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,83,1.0,0.0,0.0,0.0,0.0,0.0,data,data
84,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,84,1.0,0.0,0.0,0.0,0.0,0.0,data,data
85,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,85,1.0,0.0,0.0,0.0,0.0,0.0,data,data
86,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,86,1.0,0.0,0.0,0.0,0.0,0.0,data,data
87,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,87,1.0,0.0,0.0,0.0,0.0,0.0,data,data
88,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,88,1.0,0.0,0.0,0.0,0.0,0.0,data,data
89,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,89,1.0,0.0,0.0,0.0,0.0,0.0,data,data
90,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,90,1.0,0.0,0.0,0.0,0.0,0.0,data,data
91,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,91,1.0,0.0,0.0,0.0,0.0,0.0,data,data
92,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,92,1.0,0.0,0.0,0.0,0.0,0.0,data,data
93,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,93,1.0,0.0,0.0,0.0,0.0,0.0,data,data
94,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,94,1.0,0.0,0.0,0.0,0.0,0.0,data,data
95,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,95,1.0,0.0,0.0,0.0,0.0,0.0,data,data
96,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,96,1.0,0.0,0.0,0.0,0.0,0.0,data,data
97,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,97,1.0,0.0,0.0,0.0,0.0,0.0,data,data
98,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,98,1.0,0.0,0.0,0.0,0.0,0.0,data,data
99,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,99,1.0,0.0,0.0,0.0,0.0,0.0,data,data
100,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,100,1.0,0.0,0.0,0.0,0.0,0.0,data,data
101,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,101,1.0,0.0,0.0,0.0,0.0,0.0,data,data
102,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,102,1.0,0.0,0.0,0.0,0.0,0.0,data,data
103,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,103,1.0,0.0,0.0,0.0,0.0,0.0,data,data
104,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,104,1.0,0.0,0.0,0.0,0.0,0.0,data,data
105,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,105,1.0,0.0,0.0,0.0,0.0,0.0,data,data
106,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,106,1.0,0.0,0.0,0.0,0.0,0.0,data,data
107,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,107,1.0,0.0,0.0,0.0,0.0,0.0,data,data
108,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,108,1.0,0.0,0.0,0.0,0.0,0.0,data,data
109,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,109,1.0,0.0,0.0,0.0,0.0,0.0,data,data
110,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,110,1.0,0.0,0.0,0.0,0.0,0.0,data,data
111,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,111,1.0,0.0,0.0,0.0,0.0,0.0,data,data
112,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,112,1.0,0.0,0.0,0.0,0.0,0.0,data,data
113,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,113,1.0,0.0,0.0,0.0,0.0,0.0,data,data
114,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,114,1.0,0.0,0.0,0.0,0.0,0.0,data,data
115,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,115,1.0,0.0,0.0,0.0,0.0,0.0,data,data
116,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,116,1.0,0.0,0.0,0.0,0.0,0.0,data,data
117,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,117,1.0,0.0,0.0,0.0,0.0,0.0,data,data
118,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,118,1.0,0.0,0.0,0.0,0.0,0.0,data,data
119,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,119,1.0,0.0,0.0,0.0,0.0,0.0,data,data
120,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,120,1.0,0.0,0.0,0.0,0.0,0.0,data,data
121,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,121,1.0,0.0,0.0,0.0,0.0,0.0,data,data
122,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,122,1.0,0.0,0.0,0.0,0.0,0.0,data,data
123,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,123,1.0,0.0,0.0,0.0,0.0,0.0,data,data
124,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,124,1.0,0.0,0.0,0.0,0.0,0.0,data,data
125,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,125,1.0,0.0,0.0,0.0,0.0,0.0,data,data
126,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,126,1.0,0.0,0.0,0.0,0.0,0.0,data,data
127,2ct5gfw6s3-1.zip_Zr-0.85Nb-0.20Ta_mat11spot3.csv,127,1.0,0.0,0.0,0.0,0.0,0.0,data,data
128,y34czv2f7c-4.zip_estaillades.txt.csv,0,0.01,0.0,0.0,0.96,0.03,0.0,metadata,header
129,y34czv2f7c-4.zip_estaillades.txt.csv,1,0.44,0.16,0.03,0.3,0.04,0.03,metadata,data
130,y34czv2f7c-4.zip_estaillades.txt.csv,2,0.18,0.0,0.03,0.56,0.22,0.01,header,header
131,y34czv2f7c-4.zip_estaillades.txt.csv,3,0.88,0.04,0.01,0.03,0.01,0.03,data,data
132,y34czv2f7c-4.zip_estaillades.txt.csv,4,0.98,0.0,0.0,0.0,0.0,0.02,data,data
133,y34czv2f7c-4.zip_estaillades.txt.csv,5,0.98,0.0,0.0,0.0,0.0,0.02,data,data
134,y34czv2f7c-4.zip_estaillades.txt.csv,6,0.98,0.0,0.0,0.0,0.0,0.02,data,data
135,y34czv2f7c-4.zip_estaillades.txt.csv,7,0.98,0.0,0.0,0.0,0.0,0.02,data,data
136,y34czv2f7c-4.zip_estaillades.txt.csv,8,0.97,0.0,0.0,0.0,0.0,0.03,data,data
137,y34czv2f7c-4.zip_estaillades.txt.csv,9,0.97,0.0,0.0,0.0,0.0,0.03,data,data
138,y34czv2f7c-4.zip_estaillades.txt.csv,10,0.97,0.0,0.0,0.0,0.0,0.03,data,data
139,y34czv2f7c-4.zip_estaillades.txt.csv,11,0.96,0.0,0.0,0.0,0.0,0.04,data,data
140,y34czv2f7c-4.zip_estaillades.txt.csv,12,0.96,0.0,0.0,0.0,0.0,0.04,data,data
141,y34czv2f7c-4.zip_estaillades.txt.csv,13,0.96,0.0,0.0,0.0,0.0,0.04,data,data
142,y34czv2f7c-4.zip_estaillades.txt.csv,14,0.96,0.0,0.0,0.0,0.0,0.04,data,data
143,y34czv2f7c-4.zip_estaillades.txt.csv,15,0.96,0.0,0.0,0.0,0.0,0.04,data,data
144,y34czv2f7c-4.zip_estaillades.txt.csv,16,0.96,0.0,0.0,0.0,0.0,0.04,data,data
145,y34czv2f7c-4.zip_estaillades.txt.csv,17,0.96,0.0,0.0,0.0,0.0,0.04,data,data
146,y34czv2f7c-4.zip_estaillades.txt.csv,18,0.96,0.0,0.0,0.0,0.0,0.04,data,data
147,y34czv2f7c-4.zip_estaillades.txt.csv,19,0.96,0.0,0.0,0.0,0.0,0.04,data,data
148,y34czv2f7c-4.zip_estaillades.txt.csv,20,0.96,0.0,0.0,0.0,0.0,0.04,data,data
149,y34czv2f7c-4.zip_estaillades.txt.csv,21,0.96,0.0,0.0,0.0,0.0,0.04,data,data
150,y34czv2f7c-4.zip_estaillades.txt.csv,22,0.96,0.0,0.0,0.0,0.0,0.04,data,data
151,y34czv2f7c-4.zip_estaillades.txt.csv,23,0.96,0.0,0.0,0.0,0.0,0.04,data,data
152,y34czv2f7c-4.zip_estaillades.txt.csv,24,0.94,0.0,0.0,0.0,0.0,0.06,data,data
153,y34czv2f7c-4.zip_estaillades.txt.csv,25,0.93,0.0,0.0,0.0,0.0,0.07,data,data
154,y34czv2f7c-4.zip_estaillades.txt.csv,26,0.94,0.0,0.0,0.0,0.0,0.06,data,data
155,y34czv2f7c-4.zip_estaillades.txt.csv,27,0.89,0.0,0.0,0.0,0.0,0.11,data,data
156,y34czv2f7c-4.zip_estaillades.txt.csv,28,0.92,0.0,0.0,0.0,0.0,0.08,data,data
157,y34czv2f7c-4.zip_estaillades.txt.csv,29,0.92,0.0,0.0,0.0,0.0,0.08,data,data
158,y34czv2f7c-4.zip_estaillades.txt.csv,30,0.95,0.0,0.0,0.0,0.0,0.05,data,data
159,y34czv2f7c-4.zip_estaillades.txt.csv,31,0.92,0.0,0.0,0.0,0.0,0.08,data,data
160,y34czv2f7c-4.zip_estaillades.txt.csv,32,0.88,0.01,0.0,0.0,0.0,0.11,data,data
161,y34czv2f7c-4.zip_estaillades.txt.csv,33,0.48,0.14,0.01,0.0,0.01,0.36,data,data
162,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,0,0.0,0.0,0.0,0.06,0.93,0.01,metadata,metadata
163,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,1,0.1,0.01,0.12,0.11,0.65,0.01,metadata,metadata
164,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,2,0.58,0.0,0.0,0.18,0.21,0.03,metadata,data
165,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,3,0.62,0.01,0.0,0.03,0.34,0.0,metadata,data
166,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,4,0.73,0.0,0.0,0.07,0.2,0.0,metadata,data
167,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,5,0.85,0.01,0.0,0.13,0.01,0.0,metadata,data
168,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,6,0.75,0.0,0.0,0.13,0.12,0.0,metadata,data
169,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,7,0.58,0.01,0.01,0.32,0.08,0.0,metadata,data
170,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,8,0.88,0.04,0.07,0.0,0.01,0.0,metadata,data
171,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,9,0.94,0.01,0.04,0.0,0.01,0.0,metadata,data
172,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,10,0.77,0.0,0.23,0.0,0.0,0.0,metadata,data
173,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,11,0.85,0.0,0.0,0.09,0.04,0.02,metadata,data
174,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,12,0.93,0.03,0.04,0.0,0.0,0.0,metadata,data
175,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,13,0.89,0.03,0.06,0.02,0.0,0.0,metadata,data
176,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,14,0.52,0.02,0.01,0.34,0.07,0.04,metadata,data
177,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,15,0.38,0.01,0.05,0.5,0.06,0.0,metadata,header
178,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,16,0.8,0.01,0.0,0.15,0.02,0.02,metadata,data
179,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,17,0.73,0.01,0.02,0.18,0.05,0.01,metadata,data
180,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,18,0.93,0.06,0.0,0.01,0.0,0.0,metadata,data
181,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,19,0.86,0.01,0.13,0.0,0.0,0.0,metadata,data
182,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,20,0.85,0.03,0.12,0.0,0.0,0.0,metadata,data
183,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,21,0.78,0.01,0.0,0.13,0.05,0.03,metadata,data
184,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,22,0.94,0.01,0.05,0.0,0.0,0.0,metadata,data
185,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,23,0.94,0.03,0.03,0.0,0.0,0.0,metadata,data
186,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,24,0.96,0.01,0.03,0.0,0.0,0.0,metadata,data
187,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,25,0.99,0.01,0.0,0.0,0.0,0.0,metadata,data
188,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,26,0.98,0.02,0.0,0.0,0.0,0.0,metadata,data
189,pn8j6xvctt-1.zip_Bi2S3+Te_460C_95bar_CO2_gonio.csv,27,0.92,0.03,0.05,0.0,0.0,0.0,metadata,data
