,filename,row,predicted,label
36,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,8,data,data
37,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,9,data,data
38,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,10,data,data
39,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,11,data,data
40,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,12,data,data
41,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,13,data,data
42,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,14,data,data
43,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,15,data,data
44,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,16,data,data
45,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,17,data,data
46,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,18,data,data
47,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,19,data,data
48,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,20,data,data
49,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,21,data,data
50,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,22,data,data
51,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,23,data,data
52,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,24,data,data
53,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,25,data,data
54,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,26,data,data
55,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,27,data,data
56,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,28,data,data
57,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,29,data,data
58,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,30,data,data
59,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,31,data,data
60,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,32,data,data
61,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,33,data,data
62,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,34,data,data
63,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,35,data,data
64,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,36,data,data
65,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,37,data,data
66,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,38,data,data
67,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,39,data,data
68,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,40,data,data
69,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,41,data,data
70,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,42,data,data
71,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,43,data,data
72,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,44,data,data
73,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,45,data,data
74,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,46,data,data
75,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,47,data,data
76,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,48,data,data
77,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,49,data,data
78,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,50,data,data
79,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,51,data,data
80,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,52,data,data
81,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,53,data,data
82,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,54,data,data
83,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,55,data,data
84,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,56,data,data
85,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,57,data,data
86,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,58,data,data
87,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,59,data,data
88,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,60,data,data
89,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,61,data,data
90,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,62,data,data
91,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,63,data,data
92,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,64,data,data
93,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,65,data,data
94,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,66,data,data
95,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,67,data,data
96,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,68,data,data
97,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,69,data,data
98,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,70,data,data
99,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,71,data,data
100,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,72,data,data
101,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,73,data,data
102,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,74,data,data
103,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,75,data,data
104,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,76,data,data
105,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,77,data,data
106,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,78,data,data
107,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,79,data,data
108,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,80,data,data
109,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,81,data,data
110,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,82,data,data
111,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,83,data,data
112,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,84,data,data
113,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,85,data,data
114,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,86,data,data
115,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,87,data,data
116,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,88,data,data
117,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,89,data,data
118,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,90,data,data
119,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,91,data,data
120,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,92,data,data
121,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,93,data,data
122,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,94,data,data
123,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,95,data,data
124,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,96,data,data
125,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,97,data,data
126,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,98,data,data
127,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,99,data,data
128,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,100,data,data
129,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,101,data,data
130,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,102,data,data
131,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,103,data,data
132,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,104,data,data
133,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,105,data,data
134,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,106,data,data
135,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,107,data,data
136,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,108,data,data
137,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,109,data,data
138,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,110,data,data
139,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,111,data,data
140,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,112,data,data
141,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,113,data,data
142,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,114,data,data
143,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,115,data,data
144,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,116,data,data
145,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,117,data,data
146,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,118,data,data
147,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,119,data,data
148,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,120,data,data
149,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,121,data,data
150,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,122,data,data
151,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,123,data,data
152,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,124,data,data
153,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,125,data,data
154,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,126,data,data
155,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,127,data,data
156,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,128,data,data
157,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,129,data,data
158,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,130,data,data
159,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,131,data,data
160,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,132,data,data
161,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,133,data,data
162,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,134,data,data
163,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,135,data,data
164,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,136,data,data
165,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,137,data,data
166,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,138,data,data
167,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,139,data,data
168,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,140,data,data
169,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,141,data,data
170,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,142,data,data
171,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,143,data,data
172,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,144,data,data
173,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,145,data,data
174,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,146,data,data
175,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,147,data,data
176,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,148,data,data
177,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,149,data,data
178,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,150,data,data
179,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,151,data,data
180,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,152,data,data
181,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,153,data,data
182,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,154,data,data
183,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,155,data,data
184,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,156,data,data
185,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,157,data,data
186,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,158,data,data
187,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,159,data,data
188,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,160,data,data
189,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,161,data,data
190,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,162,data,data
191,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,163,data,data
192,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,164,data,data
193,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,165,data,data
194,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,166,data,data
195,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,167,data,data
196,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,168,data,data
197,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,169,data,data
198,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,170,data,data
199,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,171,data,data
200,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,172,data,data
201,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,173,data,data
202,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,174,data,data
203,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,175,data,data
204,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,176,data,data
205,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,177,data,data
206,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,178,data,data
207,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,179,data,data
208,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,180,data,data
209,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,181,data,data
210,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,182,data,data
211,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,183,data,data
212,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,184,data,data
213,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,185,data,data
214,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,186,data,data
215,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,187,data,data
216,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,188,data,data
217,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,189,data,data
218,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,190,data,data
219,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,191,data,data
220,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,192,data,data
221,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,193,data,data
222,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,194,data,data
223,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,195,data,data
224,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,196,data,data
225,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,197,data,data
226,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,198,data,data
227,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,199,data,data
228,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,200,data,data
229,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,201,data,data
230,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,202,data,data
231,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,203,data,data
232,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,204,data,data
233,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,205,data,data
234,01ce7dbc-acc8-4087-ac9a-cecbcd586dc8.xlsx_DOUBLEZIPJULY2000.csv,206,data,data
